2012223010021,1,4,4,8,9,4,7,
2012223010020,1,4,2,10,1,3,6,
2012223010019,1,4,4,7,7,3,6,
2012223010018,1,2,2,5,5,3,6,
2012223010017,1,0,1,4,4,2,4,
2012223010016,1,2,2,8,5,2,7,
2012223010014,1,4,4,7,4,3,6,
2012223010013,1,0,0,3,3,0,3,
2012223010012,1,4,4,7,7,1,4,
2012223010011,1,4,2,6,4,3,5,
2012223010010,1,5,4,7,7,3,8,
2012223010009,1,2,0,2,2,0,3,
2012223010008,1,3,4,7,10,4,7,
2012223010006,1,1,0,5,5,3,2,
2012223010005,1,2,1,1,1,2,2,
2012223010003,1,2,2,9,5,4,2,
2012223010002,1,3,2,9,7,2,5,
2012223010001,1,2,2,7,7,2,5,
2012222030031,0,2,1,3,3,3,3,
2012222030030,0,4,3,7,7,2,4,
2012222030029,0,4,3,7,7,3,2,
2012222030028,0,4,3,7,6,3,4,
2012222030027,1,4,4,7,7,1,4,
2012222030026,1,5,2,10,1,4,6,
2012222030025,1,3,0,7,1,0,4,
2012222030024,1,0,0,3,3,0,1,
2012222030023,1,1,0,2,1,0,3,
2012222030022,1,1,1,5,5,3,5,
2012222030021,1,1,2,4,1,3,5,
2012222030020,1,0,1,3,2,0,5,
2012222030018,1,3,2,10,1,3,5,
2012222030015,1,3,2,9,1,2,3,
2012222030014,1,3,1,7,1,0,1,
2012222030013,1,2,0,2,2,0,5,
2012222030012,1,1,0,3,1,2,0,
2012222030011,1,4,4,7,7,3,7,
2012222030010,1,1,0,3,3,0,1,
2012222030009,1,1,0,3,4,3,0,
2012222030008,1,3,3,10,10,2,5,
2012222030007,1,4,4,7,7,2,8,
2012222030006,1,4,4,7,7,3,5,
2012222030005,1,1,1,2,1,0,3,
2012222030004,1,3,3,7,7,1,6,
2012222030003,1,3,2,10,7,2,4,
2012222030002,1,0,1,2,2,0,1,
2012222030001,1,3,4,8,7,4,4,
2012222020029,0,2,1,1,6,3,2,
2012222020028,0,5,3,10,4,4,5,
2012222020027,0,5,3,6,7,4,3,
2012222020026,1,3,3,10,10,3,6,
2012222020025,1,4,4,6,7,2,7,
2012222020024,1,4,4,10,10,2,2,
2012222020023,1,1,0,5,10,0,5,
2012222020021,1,4,2,5,4,3,6,
2012222020020,1,1,1,3,1,0,0,
2012222020019,1,3,4,10,10,2,6,
2012222020018,1,2,2,1,1,0,2,
2012222020017,1,4,4,10,7,3,6,
2012222020016,1,4,4,10,10,3,6,
2012222020015,1,0,0,3,1,0,5,
2012222020014,1,4,2,7,9,3,5,
2012222020013,1,4,3,7,6,3,2,
2012222020012,1,4,3,9,7,4,3,
2012222020011,1,2,0,2,2,1,5,
2012222020010,1,1,1,2,2,0,1,
2012222020009,1,0,1,2,1,0,1,
2012222020008,1,1,1,4,4,1,5,
2012222020007,1,1,1,2,2,0,4,
2012222020006,1,4,2,9,4,3,7,
2012222020005,1,2,2,10,1,2,7,
2012222020004,1,1,1,2,1,0,0,
2012222020003,1,4,3,7,7,2,5,
2012222020002,1,0,0,3,4,0,4,
2012222020001,1,0,1,8,8,0,1,
2012222010030,0,4,4,7,7,4,6,
2012222010029,0,4,4,10,7,4,4,
2012222010028,0,1,0,3,3,0,2,
2012222010027,0,4,4,7,7,3,5,
2012222010026,1,2,2,3,1,3,2,
2012222010025,1,3,2,6,9,3,5,
2012222010024,1,5,3,7,7,3,3,
2012222010023,1,2,3,1,1,2,3,
2012222010022,1,2,1,6,8,4,4,
2012222010021,1,1,1,3,1,1,3,
2012222010020,1,4,3,10,4,3,6,
2012222010019,1,1,0,2,2,0,1,
2012222010018,1,1,4,10,7,3,4,
2012222010017,1,1,2,9,4,3,3,
2012222010016,1,1,1,2,2,1,5,
2012222010014,1,1,4,9,8,4,8,
2012222010013,1,0,1,2,2,0,0,
2012222010012,1,2,4,10,10,3,4,
2012222010011,1,3,4,10,10,2,2,
2012222010009,1,3,3,7,7,3,6,
2012222010008,1,1,0,4,4,0,2,
2012222010007,1,2,1,3,1,3,2,
2012222010006,1,2,2,1,1,3,4,
2012222010005,1,4,5,7,10,4,5,
2012222010004,1,2,2,9,7,4,3,
2012222010003,1,1,1,2,2,0,1,
2012222010002,1,1,0,6,2,0,5,
2012222010001,1,0,0,1,1,0,3,
2012221040030,0,4,4,10,6,3,6,
2012221040028,0,0,0,2,2,0,2,
2012221040027,0,1,0,3,1,1,4,
2012221040026,0,4,4,10,10,4,7,
2012221040024,1,0,0,3,2,0,2,
2012221040022,1,4,2,7,1,2,4,
2012221040020,1,2,2,7,2,0,2,
2012221040019,1,2,2,1,1,4,3,
2012221040018,1,0,1,2,6,0,6,
2012221040017,1,2,2,7,7,2,7,
2012221040016,1,4,4,7,7,3,1,
2012221040014,1,5,4,7,3,4,3,
2012221040013,1,0,1,4,4,1,3,
2012221040012,1,4,4,7,7,1,1,
2012221040011,1,4,2,7,4,3,6,
2012221040010,1,2,2,9,7,2,5,
2012221040009,1,3,3,7,7,3,7,
2012221040008,1,1,2,5,5,2,6,
2012221040007,1,3,3,7,1,4,8,
2012221040006,1,2,1,8,4,4,6,
2012221040005,1,2,2,7,4,3,7,
2012221040004,1,0,0,1,1,1,1,
2012221040003,1,4,4,5,7,4,7,
2012221040002,1,4,2,1,1,0,7,
2012221040001,1,5,4,7,7,4,7,
2012221030030,0,1,0,3,2,0,0,
2012221030029,0,4,2,5,6,2,6,
2012221030028,0,4,4,9,7,3,6,
2012221030027,0,4,4,7,7,2,1,
2012221030026,0,3,1,10,10,2,5,
2012221030025,1,3,3,7,7,4,7,
2012221030024,1,4,4,4,7,4,6,
2012221030023,1,4,2,7,4,2,4,
2012221030022,1,2,4,3,4,2,5,
2012221030021,1,4,2,10,6,3,6,
2012221030020,1,4,2,7,7,3,5,
2012221030019,1,4,4,9,8,4,6,
2012221030018,1,2,2,3,4,2,5,
2012221030017,1,1,0,5,5,3,6,
2012221030016,1,4,4,6,7,2,6,
2012221030015,1,1,1,5,5,4,3,
2012221030014,1,1,0,3,3,0,1,
2012221030013,1,2,1,5,5,4,5,
2012221030012,1,1,0,5,1,0,4,
2012221030011,1,4,3,6,7,4,2,
2012221030010,1,4,4,7,7,3,3,
2012221030009,1,1,1,2,2,2,5,
2012221030008,1,1,2,2,2,0,2,
2012221030007,1,4,4,9,10,4,8,
2012221030006,1,4,3,7,7,2,7,
2012221030005,1,1,1,3,1,0,0,
2012221030004,1,2,1,1,1,0,2,
2012221030003,1,4,4,8,7,4,2,
2012221030001,1,2,2,10,10,4,4,
2012221020031,0,3,2,1,6,0,2,
2012221020030,0,1,1,4,4,4,5,
2012221020027,0,5,3,7,6,4,8,
2012221020026,0,0,1,2,2,0,0,
2012221020025,1,3,4,6,6,4,6,
2012221020024,1,4,3,8,7,3,5,
2012221020022,1,1,0,2,1,0,0,
2012221020021,1,4,4,9,4,4,8,
2012221020020,1,2,0,4,4,0,3,
2012221020019,1,2,2,6,1,4,6,
2012221020018,1,4,4,9,9,2,6,
2012221020017,1,4,4,9,10,4,6,
2012221020015,1,1,0,3,3,0,1,
2012221020014,1,3,3,7,7,2,5,
2012221020013,1,1,1,3,3,0,1,
2012221020012,1,2,4,4,4,3,2,
2012221020011,1,4,1,8,1,3,5,
2012221020010,1,5,2,9,9,4,3,
2012221020008,1,4,2,9,7,1,8,
2012221020007,1,0,1,3,3,0,3,
2012221020006,1,4,2,3,3,3,4,
2012221020003,1,3,3,7,7,2,6,
2012221020002,1,3,1,6,4,4,6,
2012221010030,0,3,2,3,3,1,4,
2012221010029,0,1,1,3,3,2,4,
2012221010028,0,3,3,6,7,4,7,
2012221010027,0,1,0,4,1,1,7,
2012221010025,1,4,4,7,7,3,2,
2012221010023,1,3,3,5,7,3,6,
2012221010022,1,2,2,10,6,3,5,
2012221010020,1,4,3,9,7,3,4,
2012221010019,1,2,2,10,4,1,2,
2012221010016,1,4,2,10,1,2,6,
2012221010014,1,2,2,1,1,1,1,
2012221010012,1,0,1,5,5,2,6,
2012221010010,1,2,2,3,4,2,4,
2012221010009,1,4,4,7,7,4,8,
2012221010008,1,2,2,1,1,4,1,
2012221010007,1,2,0,2,2,0,2,
2012221010006,1,1,2,3,3,1,6,
2012221010005,1,5,3,7,7,4,2,
2012221010004,1,2,4,1,7,4,4,
2012221010003,1,5,4,7,7,4,4,
2012221010002,1,4,2,7,7,1,3,
2012221010001,1,3,1,4,7,3,5,
2012182010030,0,2,2,4,4,2,6,
2012182010029,1,5,2,10,7,4,5,
2012182010028,1,2,3,1,7,2,3,
2012182010026,1,0,0,3,3,0,4,
2012182010025,0,4,4,7,7,1,4,
2012182010024,1,0,0,1,1,0,0,
2012182010023,1,0,0,3,3,1,3,
2012182010022,0,0,1,1,1,4,4,
2012182010020,1,1,0,7,4,2,3,
2012182010019,1,4,4,4,4,4,3,
2012182010017,1,4,2,7,7,4,4,
2012182010016,1,4,3,6,7,2,4,
2012182010014,1,0,1,3,2,0,4,
2012182010013,1,1,1,8,1,1,2,
2012182010012,1,4,3,8,8,3,2,
2012182010011,1,2,1,5,5,3,5,
2012182010010,1,1,1,4,4,0,3,
2012182010009,1,1,0,3,3,0,2,
2012182010008,1,1,0,2,2,0,1,
2012182010006,1,2,1,1,1,3,1,
2012182010004,1,1,1,2,2,0,3,
2012182010003,1,2,2,4,6,1,7,
2012182010002,1,3,2,10,1,3,5,
2012181010031,1,0,1,2,2,2,2,
2012181010030,1,3,3,4,4,4,3,
2012181010029,0,2,1,3,5,2,4,
2012181010028,1,0,0,1,1,0,0,
2012181010027,0,4,4,7,7,3,3,
2012181010026,0,0,0,3,2,0,2,
2012181010025,1,4,2,9,9,3,2,
2012181010024,1,2,2,1,3,3,1,
2012181010023,0,0,0,2,2,0,0,
2012181010022,0,2,2,10,10,4,3,
2012181010020,1,0,1,2,2,0,2,
2012181010019,1,1,2,2,2,0,1,
2012181010018,1,1,1,1,1,0,5,
2012181010017,1,2,1,3,4,0,5,
2012181010016,1,0,0,3,3,0,0,
2012181010015,0,3,2,6,1,3,3,
2012181010014,1,2,2,4,4,2,3,
2012181010013,1,3,2,10,7,2,3,
2012181010012,1,1,0,3,2,0,4,
2012181010011,1,0,0,3,1,0,4,
2012181010010,1,4,2,7,1,2,5,
2012181010009,1,4,2,6,1,0,1,
2012181010008,1,1,2,1,4,3,6,
2012181010007,0,2,2,7,7,3,0,
2012181010006,0,2,1,9,4,3,6,
2012181010005,1,2,1,4,1,3,2,
2012181010004,1,2,2,2,2,0,3,
2012181010003,0,2,1,2,2,0,1,
2012181010002,1,4,4,7,7,1,4,
2012181010001,0,4,4,7,7,3,6,
2012171020030,1,2,1,3,3,0,2,
2012171020028,1,4,4,10,7,2,5,
2012171020027,1,2,2,2,2,0,4,
2012171020026,1,3,3,6,7,2,4,
2012171020024,0,4,2,7,1,2,4,
2012171020022,0,2,1,2,2,0,3,
2012171020021,1,0,0,3,3,0,2,
2012171020020,1,2,2,9,9,4,5,
2012171020019,1,4,4,10,10,4,4,
2012171020018,1,3,3,6,6,3,5,
2012171020017,1,5,4,7,6,4,4,
2012171020016,1,2,3,9,9,2,3,
2012171020015,0,3,2,7,4,0,5,
2012171020014,1,1,1,7,2,1,2,
2012171020013,1,1,0,4,1,0,2,
2012171020012,1,4,3,5,5,0,5,
2012171020011,0,2,2,1,1,2,3,
2012171020010,1,0,0,4,4,3,1,
2012171020009,1,4,4,7,7,2,6,
2012171020008,1,4,4,10,9,4,4,
2012171020007,1,3,4,7,7,3,6,
2012171020006,1,4,2,4,6,2,6,
2012171020003,1,3,3,7,7,0,7,
2012171020002,1,2,1,7,7,3,3,
2012171020001,1,4,4,7,7,1,6,
2012171010032,0,1,1,3,3,2,6,
2012171010031,1,4,2,9,5,3,4,
2012171010030,1,2,2,1,1,3,4,
2012171010029,1,3,2,8,8,3,7,
2012171010028,1,4,4,9,9,4,8,
2012171010023,1,5,4,9,10,3,7,
2012171010022,1,0,0,3,2,0,3,
2012171010015,0,1,2,3,3,1,1,
2012171010013,0,1,3,1,4,3,1,
2012171010012,1,1,0,5,3,0,5,
2012171010011,1,1,2,2,2,0,0,
2012171010010,0,4,2,6,4,2,3,
2012171010009,1,3,3,9,7,3,3,
2012171010007,1,4,4,7,7,3,1,
2012171010006,1,4,2,10,1,2,5,
2012171010005,1,2,1,3,1,0,3,
2012171010004,1,4,4,7,7,3,6,
2012171010002,1,2,0,3,3,0,4,
2012171010001,1,1,0,3,3,2,5,
2012132010031,1,4,4,7,7,3,6,
2012132010030,1,5,5,7,7,4,4,
2012132010029,1,2,1,8,4,3,6,
2012132010028,0,1,1,3,2,0,1,
2012132010026,0,4,2,7,6,2,4,
2012132010025,0,1,2,2,2,0,3,
2012132010024,0,2,2,7,4,4,7,
2012132010023,0,1,1,3,2,0,5,
2012132010022,0,2,3,1,6,2,5,
2012132010021,0,4,3,10,7,3,5,
2012132010020,0,4,4,7,7,4,7,
2012132010019,0,3,3,4,7,4,4,
2012132010018,0,4,2,7,1,2,1,
2012132010017,0,3,3,4,1,4,5,
2012132010016,0,4,5,7,9,3,6,
2012132010015,0,4,3,10,4,3,7,
2012132010014,0,1,1,2,2,0,3,
2012132010013,0,2,1,7,1,1,1,
2012132010011,0,4,3,10,6,2,6,
2012132010010,0,4,4,8,7,4,8,
2012132010009,0,2,2,9,7,3,2,
2012132010008,0,5,4,10,10,3,5,
2012132010007,0,2,1,3,1,3,1,
2012132010005,0,4,2,4,4,4,5,
2012132010004,0,2,2,4,4,2,3,
2012132010001,0,0,0,1,1,0,1,
2012131040030,1,0,0,2,2,0,3,
2012131040029,1,3,2,9,7,3,5,
2012131040028,1,5,5,7,7,3,7,
2012131040027,0,5,4,10,7,4,4,
2012131040026,0,1,1,2,2,0,0,
2012131040025,0,1,1,3,4,3,3,
2012131040024,0,1,1,1,1,2,3,
2012131040023,0,1,1,3,4,3,6,
2012131040022,0,0,0,1,1,0,1,
2012131040021,0,0,1,4,4,4,3,
2012131040020,0,3,2,8,8,4,6,
2012131040019,0,3,4,1,7,3,5,
2012131040016,0,3,3,9,7,3,7,
2012131040015,0,3,0,9,1,2,2,
2012131040014,0,0,0,1,1,0,0,
2012131040013,0,4,3,10,10,2,2,
2012131040012,0,4,2,7,1,3,5,
2012131040011,0,2,2,5,5,3,4,
2012131040010,0,2,1,6,5,2,1,
2012131040009,0,4,4,9,9,4,6,
2012131040008,0,2,2,1,1,3,4,
2012131040006,0,2,2,7,7,3,1,
2012131040005,0,0,0,3,1,0,1,
2012131040004,0,1,1,8,8,1,0,
2012131040003,0,4,4,9,7,3,1,
2012131040002,0,4,4,7,10,4,5,
2012131040001,0,1,1,3,1,0,0,
2012131030030,1,0,1,2,1,0,5,
2012131030028,1,1,0,1,2,0,4,
2012131030027,1,1,1,3,2,0,5,
2012131030026,0,0,1,6,2,0,1,
2012131030025,0,4,2,10,4,4,3,
2012131030024,0,3,4,10,7,3,6,
2012131030023,0,0,1,2,2,0,1,
2012131030022,0,1,1,3,3,0,1,
2012131030021,0,1,1,2,2,0,3,
2012131030019,0,1,3,8,5,3,5,
2012131030016,0,4,4,9,10,3,4,
2012131030015,0,4,3,5,5,3,3,
2012131030014,0,4,4,10,10,2,4,
2012131030012,0,2,0,3,1,3,3,
2012131030010,0,2,2,4,4,3,5,
2012131030008,0,2,2,1,1,2,1,
2012131030007,0,0,0,2,1,0,1,
2012131030006,0,1,0,3,1,0,3,
2012131030005,0,2,1,7,4,4,5,
2012131030003,0,1,1,4,4,0,2,
2012131030001,0,3,3,9,6,4,3,
2012131020031,1,4,4,10,7,3,8,
2012131020030,1,1,0,2,2,0,2,
2012131020029,1,2,1,1,1,1,4,
2012131020028,0,4,2,9,6,2,5,
2012131020024,0,1,1,1,1,0,2,
2012131020023,0,4,4,10,7,3,2,
2012131020022,0,3,3,9,7,3,3,
2012131020021,0,4,3,9,10,3,8,
2012131020020,0,1,0,2,2,0,3,
2012131020019,0,1,1,3,2,0,1,
2012131020018,0,3,3,7,7,2,3,
2012131020017,0,3,3,4,7,4,7,
2012131020016,0,4,4,10,10,4,3,
2012131020015,0,1,1,2,6,2,1,
2012131020014,0,1,1,3,1,1,1,
2012131020013,0,1,1,3,3,1,1,
2012131020012,0,3,2,10,4,4,5,
2012131020011,0,1,0,1,1,0,0,
2012131020010,0,1,1,3,1,2,3,
2012131020009,0,2,2,4,4,3,6,
2012131020008,0,4,2,7,1,2,3,
2012131020007,0,3,2,9,7,3,6,
2012131020006,0,0,1,2,2,0,1,
2012131020005,0,1,0,3,2,0,1,
2012131020004,0,3,3,5,6,2,5,
2012131020003,0,2,2,10,7,3,2,
2012131020002,0,4,3,10,7,3,7,
2012131020001,0,1,1,5,5,4,8,
2012131010031,1,1,1,2,2,1,3,
2012131010030,1,0,1,1,1,0,2,
2012131010029,1,2,3,9,9,4,5,
2012131010028,0,4,4,10,7,4,3,
2012131010027,0,4,2,6,1,2,4,
2012131010026,0,1,1,7,1,2,4,
2012131010025,0,1,1,7,7,0,0,
2012131010024,0,3,2,7,7,3,7,
2012131010021,0,1,2,4,1,3,4,
2012131010020,0,3,3,4,7,2,7,
2012131010019,0,2,1,5,6,2,7,
2012131010018,0,0,1,3,3,0,5,
2012131010017,0,0,0,3,2,0,0,
2012131010016,0,2,2,7,7,4,5,
2012131010015,0,1,0,3,1,0,0,
2012131010014,0,1,1,2,2,0,0,
2012131010013,0,1,2,5,5,3,3,
2012131010012,0,2,2,5,5,1,4,
2012131010011,0,0,0,4,1,0,4,
